pygame 2.6.1 (SDL 2.28.4, Python 3.13.2)
Hello from the pygame community. https://www.pygame.org/contribute.html
Ip $801b, A $8000, D $0001 | Loop $0229, Indi $41d7   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0229, Indi $41d7   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0229, Indi $41d7   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0229, Indi $41d7   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0229, Indi $41d7   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0229, Indi $41d7   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0229, Indi $41d7   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0229, Indi $41d7   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0229, Indi $41d7   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0229, Indi $41d7   |   (*0x2 > D)
Ip $8010, A $4400, D $0006 | Loop $0229, Indi $41d7   |   (D > *0x4)
Ip $8011, A $4400, D $0006 | Loop $0229, Indi $41d7   |   (0x2 +)
Ip $8012, A $4080, D $0006 | Loop $0229, Indi $41d7   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0229, Indi $41d7   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0228, Indi $41d8   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0228, Indi $41d8   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0228, Indi $41d8   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0228, Indi $41d8   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0228, Indi $41d8   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0228, Indi $41d8   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0228, Indi $41d8   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0228, Indi $41d8   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0228, Indi $41d8   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0228, Indi $41d8   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0228, Indi $41d8   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0228, Indi $41d8   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0228, Indi $41d8   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0228, Indi $41d8   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0228, Indi $41d8   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0228, Indi $41d8   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0228, Indi $41d8   |   (*0x2 > D)
Ip $8010, A $4400, D $006b | Loop $0228, Indi $41d8   |   (D > *0x4)
Ip $8011, A $4400, D $006b | Loop $0228, Indi $41d8   |   (0x2 +)
Ip $8012, A $4080, D $006b | Loop $0228, Indi $41d8   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0228, Indi $41d8   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0227, Indi $41d9   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0227, Indi $41d9   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0227, Indi $41d9   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0227, Indi $41d9   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0227, Indi $41d9   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0227, Indi $41d9   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0227, Indi $41d9   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0227, Indi $41d9   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0227, Indi $41d9   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0227, Indi $41d9   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0227, Indi $41d9   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0227, Indi $41d9   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0227, Indi $41d9   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0227, Indi $41d9   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0227, Indi $41d9   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0227, Indi $41d9   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0227, Indi $41d9   |   (*0x2 > D)
Ip $8010, A $4400, D $00cb | Loop $0227, Indi $41d9   |   (D > *0x4)
Ip $8011, A $4400, D $00cb | Loop $0227, Indi $41d9   |   (0x2 +)
Ip $8012, A $4080, D $00cb | Loop $0227, Indi $41d9   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0227, Indi $41d9   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0226, Indi $41da   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0226, Indi $41da   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0226, Indi $41da   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0226, Indi $41da   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0226, Indi $41da   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0226, Indi $41da   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0226, Indi $41da   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0226, Indi $41da   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0226, Indi $41da   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0226, Indi $41da   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0226, Indi $41da   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0226, Indi $41da   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0226, Indi $41da   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0226, Indi $41da   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0226, Indi $41da   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0226, Indi $41da   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0226, Indi $41da   |   (*0x2 > D)
Ip $8010, A $4400, D $006a | Loop $0226, Indi $41da   |   (D > *0x4)
Ip $8011, A $4400, D $006a | Loop $0226, Indi $41da   |   (0x2 +)
Ip $8012, A $4080, D $006a | Loop $0226, Indi $41da   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0226, Indi $41da   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0225, Indi $41db   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0225, Indi $41db   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0225, Indi $41db   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0225, Indi $41db   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0225, Indi $41db   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0225, Indi $41db   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0225, Indi $41db   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0225, Indi $41db   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0225, Indi $41db   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0225, Indi $41db   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0225, Indi $41db   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0225, Indi $41db   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0225, Indi $41db   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0225, Indi $41db   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0225, Indi $41db   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0225, Indi $41db   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0225, Indi $41db   |   (*0x2 > D)
Ip $8010, A $4400, D $0097 | Loop $0225, Indi $41db   |   (D > *0x4)
Ip $8011, A $4400, D $0097 | Loop $0225, Indi $41db   |   (0x2 +)
Ip $8012, A $4080, D $0097 | Loop $0225, Indi $41db   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0225, Indi $41db   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0224, Indi $41dc   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0224, Indi $41dc   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0224, Indi $41dc   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0224, Indi $41dc   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0224, Indi $41dc   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0224, Indi $41dc   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0224, Indi $41dc   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0224, Indi $41dc   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0224, Indi $41dc   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0224, Indi $41dc   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0224, Indi $41dc   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0224, Indi $41dc   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0224, Indi $41dc   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0224, Indi $41dc   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0224, Indi $41dc   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0224, Indi $41dc   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0224, Indi $41dc   |   (*0x2 > D)
Ip $8010, A $4400, D $0006 | Loop $0224, Indi $41dc   |   (D > *0x4)
Ip $8011, A $4400, D $0006 | Loop $0224, Indi $41dc   |   (0x2 +)
Ip $8012, A $4080, D $0006 | Loop $0224, Indi $41dc   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0224, Indi $41dc   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0223, Indi $41dd   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0223, Indi $41dd   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0223, Indi $41dd   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0223, Indi $41dd   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0223, Indi $41dd   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0223, Indi $41dd   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0223, Indi $41dd   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0223, Indi $41dd   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0223, Indi $41dd   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0223, Indi $41dd   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0223, Indi $41dd   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0223, Indi $41dd   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0223, Indi $41dd   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0223, Indi $41dd   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0223, Indi $41dd   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0223, Indi $41dd   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0223, Indi $41dd   |   (*0x2 > D)
Ip $8010, A $4400, D $00fa | Loop $0223, Indi $41dd   |   (D > *0x4)
Ip $8011, A $4400, D $00fa | Loop $0223, Indi $41dd   |   (0x2 +)
Ip $8012, A $4080, D $00fa | Loop $0223, Indi $41dd   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0223, Indi $41dd   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0222, Indi $41de   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0222, Indi $41de   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0222, Indi $41de   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0222, Indi $41de   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0222, Indi $41de   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0222, Indi $41de   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0222, Indi $41de   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0222, Indi $41de   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0222, Indi $41de   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0222, Indi $41de   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0222, Indi $41de   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0222, Indi $41de   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0222, Indi $41de   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0222, Indi $41de   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0222, Indi $41de   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0222, Indi $41de   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0222, Indi $41de   |   (*0x2 > D)
Ip $8010, A $4400, D $0085 | Loop $0222, Indi $41de   |   (D > *0x4)
Ip $8011, A $4400, D $0085 | Loop $0222, Indi $41de   |   (0x2 +)
Ip $8012, A $4080, D $0085 | Loop $0222, Indi $41de   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0222, Indi $41de   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0221, Indi $41df   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0221, Indi $41df   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0221, Indi $41df   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0221, Indi $41df   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0221, Indi $41df   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0221, Indi $41df   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0221, Indi $41df   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0221, Indi $41df   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0221, Indi $41df   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0221, Indi $41df   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0221, Indi $41df   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0221, Indi $41df   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0221, Indi $41df   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0221, Indi $41df   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0221, Indi $41df   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0221, Indi $41df   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0221, Indi $41df   |   (*0x2 > D)
Ip $8010, A $4400, D $002c | Loop $0221, Indi $41df   |   (D > *0x4)
Ip $8011, A $4400, D $002c | Loop $0221, Indi $41df   |   (0x2 +)
Ip $8012, A $4080, D $002c | Loop $0221, Indi $41df   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0221, Indi $41df   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0220, Indi $41e0   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0220, Indi $41e0   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0220, Indi $41e0   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0220, Indi $41e0   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0220, Indi $41e0   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0220, Indi $41e0   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0220, Indi $41e0   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0220, Indi $41e0   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0220, Indi $41e0   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0220, Indi $41e0   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0220, Indi $41e0   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0220, Indi $41e0   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0220, Indi $41e0   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0220, Indi $41e0   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0220, Indi $41e0   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0220, Indi $41e0   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0220, Indi $41e0   |   (*0x2 > D)
Ip $8010, A $4400, D $00f8 | Loop $0220, Indi $41e0   |   (D > *0x4)
Ip $8011, A $4400, D $00f8 | Loop $0220, Indi $41e0   |   (0x2 +)
Ip $8012, A $4080, D $00f8 | Loop $0220, Indi $41e0   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0220, Indi $41e0   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $021f, Indi $41e1   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $021f, Indi $41e1   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $021f, Indi $41e1   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $021f, Indi $41e1   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $021f, Indi $41e1   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $021f, Indi $41e1   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $021f, Indi $41e1   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $021f, Indi $41e1   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $021f, Indi $41e1   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $021f, Indi $41e1   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $021f, Indi $41e1   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $021f, Indi $41e1   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $021f, Indi $41e1   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $021f, Indi $41e1   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $021f, Indi $41e1   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $021f, Indi $41e1   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $021f, Indi $41e1   |   (*0x2 > D)
Ip $8010, A $4400, D $004d | Loop $021f, Indi $41e1   |   (D > *0x4)
Ip $8011, A $4400, D $004d | Loop $021f, Indi $41e1   |   (0x2 +)
Ip $8012, A $4080, D $004d | Loop $021f, Indi $41e1   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $021f, Indi $41e1   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $021e, Indi $41e2   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $021e, Indi $41e2   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $021e, Indi $41e2   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $021e, Indi $41e2   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $021e, Indi $41e2   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $021e, Indi $41e2   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $021e, Indi $41e2   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $021e, Indi $41e2   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $021e, Indi $41e2   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $021e, Indi $41e2   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $021e, Indi $41e2   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $021e, Indi $41e2   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $021e, Indi $41e2   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $021e, Indi $41e2   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $021e, Indi $41e2   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $021e, Indi $41e2   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $021e, Indi $41e2   |   (*0x2 > D)
Ip $8010, A $4400, D $00ef | Loop $021e, Indi $41e2   |   (D > *0x4)
Ip $8011, A $4400, D $00ef | Loop $021e, Indi $41e2   |   (0x2 +)
Ip $8012, A $4080, D $00ef | Loop $021e, Indi $41e2   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $021e, Indi $41e2   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $021d, Indi $41e3   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $021d, Indi $41e3   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $021d, Indi $41e3   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $021d, Indi $41e3   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $021d, Indi $41e3   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $021d, Indi $41e3   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $021d, Indi $41e3   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $021d, Indi $41e3   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $021d, Indi $41e3   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $021d, Indi $41e3   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $021d, Indi $41e3   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $021d, Indi $41e3   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $021d, Indi $41e3   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $021d, Indi $41e3   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $021d, Indi $41e3   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $021d, Indi $41e3   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $021d, Indi $41e3   |   (*0x2 > D)
Ip $8010, A $4400, D $0035 | Loop $021d, Indi $41e3   |   (D > *0x4)
Ip $8011, A $4400, D $0035 | Loop $021d, Indi $41e3   |   (0x2 +)
Ip $8012, A $4080, D $0035 | Loop $021d, Indi $41e3   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $021d, Indi $41e3   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $021c, Indi $41e4   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $021c, Indi $41e4   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $021c, Indi $41e4   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $021c, Indi $41e4   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $021c, Indi $41e4   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $021c, Indi $41e4   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $021c, Indi $41e4   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $021c, Indi $41e4   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $021c, Indi $41e4   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $021c, Indi $41e4   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $021c, Indi $41e4   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $021c, Indi $41e4   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $021c, Indi $41e4   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $021c, Indi $41e4   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $021c, Indi $41e4   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $021c, Indi $41e4   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $021c, Indi $41e4   |   (*0x2 > D)
Ip $8010, A $4400, D $003b | Loop $021c, Indi $41e4   |   (D > *0x4)
Ip $8011, A $4400, D $003b | Loop $021c, Indi $41e4   |   (0x2 +)
Ip $8012, A $4080, D $003b | Loop $021c, Indi $41e4   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $021c, Indi $41e4   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $021b, Indi $41e5   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $021b, Indi $41e5   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $021b, Indi $41e5   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $021b, Indi $41e5   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $021b, Indi $41e5   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $021b, Indi $41e5   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $021b, Indi $41e5   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $021b, Indi $41e5   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $021b, Indi $41e5   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $021b, Indi $41e5   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $021b, Indi $41e5   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $021b, Indi $41e5   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $021b, Indi $41e5   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $021b, Indi $41e5   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $021b, Indi $41e5   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $021b, Indi $41e5   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $021b, Indi $41e5   |   (*0x2 > D)
Ip $8010, A $4400, D $0083 | Loop $021b, Indi $41e5   |   (D > *0x4)
Ip $8011, A $4400, D $0083 | Loop $021b, Indi $41e5   |   (0x2 +)
Ip $8012, A $4080, D $0083 | Loop $021b, Indi $41e5   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $021b, Indi $41e5   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $021a, Indi $41e6   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $021a, Indi $41e6   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $021a, Indi $41e6   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $021a, Indi $41e6   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $021a, Indi $41e6   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $021a, Indi $41e6   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $021a, Indi $41e6   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $021a, Indi $41e6   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $021a, Indi $41e6   |   (0x0 +)
